VALUE_CODE,OFFER_IDS,OFFER_LIST_RECM,CONF
000,800500012011#800500110115,800500012018,1.0
000,800500012011,800500012018#800500110115,0.0655737704918
000,800500012018,800500012011#800500110115,0.266666666667
000,800500110115,800500012011#800500012018,0.8
000,800500012018#800500012066,800500113094,0.166666666667
000,800500113094#800500012018,800500012066,1.0
000,800500113094#800500012066,800500012018,1.0
000,800500012066,800500113094#800500012018,0.111111111111
000,800500113094,800500012018#800500012066,0.5
000,800500012018,800500113094#800500012066,0.0666666666667
000,800500012004#800500012104,800500000150,0.333333333333
000,800500012104#800500000150,800500012004,1.0
000,800500012004#800500000150,800500012104,0.5
000,800500012104,800500012004#800500000150,0.0666666666667
000,800500000150,800500012004#800500012104,0.0384615384615
000,800500012004,800500012104#800500000150,0.125
000,800500012018#800500113094,800500012011,1.0
000,800500012011#800500012018,800500113094,0.0769230769231
000,800500012011#800500113094,800500012018,0.5
000,800500012011,800500113094#800500012018,0.016393442623
000,800500113094,800500012011#800500012018,0.5
000,800500012018,800500012011#800500113094,0.0666666666667
000,800500012032#800500012104,800500012004,1.0
000,800500012032#800500012004,800500012104,0.5
000,800500012004#800500012104,800500012032,0.333333333333
000,800500012032,800500012004#800500012104,0.142857142857
000,800500012004,800500012032#800500012104,0.125
000,800500012104,800500012032#800500012004,0.0666666666667
000,800500012011#800500012066,800500000150,0.166666666667
000,800500012066#800500000150,800500012011,1.0
000,800500012011#800500000150,800500012066,0.1
000,800500000150,800500012011#800500012066,0.0384615384615
000,800500012066,800500012011#800500000150,0.111111111111
000,800500012011,800500012066#800500000150,0.016393442623
000,800500113094#800500012066,800500110115,1.0
000,800500012066#800500110115,800500113094,1.0
000,800500113094#800500110115,800500012066,1.0
000,800500110115,800500113094#800500012066,0.2
000,800500012066,800500113094#800500110115,0.111111111111
000,800500113094,800500012066#800500110115,0.5
000,800500012011#800500012018,800500012032,0.153846153846
000,800500012032#800500012018,800500012011,0.666666666667
000,800500012011#800500012032,800500012018,0.5
000,800500012018,800500012011#800500012032,0.133333333333
000,800500012011,800500012032#800500012018,0.0327868852459
000,800500012032,800500012011#800500012018,0.285714285714
000,800500012011#800500012018,800500012004,0.384615384615
000,800500012018#800500012004,800500012011,0.833333333333
000,800500012011#800500012004,800500012018,0.833333333333
000,800500012018,800500012011#800500012004,0.333333333333
000,800500012011,800500012018#800500012004,0.0819672131148
000,800500012004,800500012011#800500012018,0.625
000,800500012018#800500110115,800500012004,0.5
000,800500012018#800500012004,800500110115,0.333333333333
000,800500012004#800500110115,800500012018,1.0
000,800500012004,800500012018#800500110115,0.25
000,800500110115,800500012018#800500012004,0.4
000,800500012018,800500012004#800500110115,0.133333333333
000,800500012018#800500012104,800500000150,0.166666666667
000,800500012018#800500000150,800500012104,0.5
000,800500012104#800500000150,800500012018,1.0
000,800500000150,800500012018#800500012104,0.0384615384615
000,800500012018,800500012104#800500000150,0.0666666666667
000,800500012104,800500012018#800500000150,0.0666666666667
000,800500012018#800500113094,800500000150,1.0
000,800500012018#800500000150,800500113094,0.5
000,800500113094#800500000150,800500012018,1.0
000,800500000150,800500113094#800500012018,0.0384615384615
000,800500113094,800500012018#800500000150,0.5
000,800500012018,800500113094#800500000150,0.0666666666667
000,800500012011#800500012104,800500000150,0.125
000,800500012011#800500000150,800500012104,0.1
000,800500012104#800500000150,800500012011,1.0
000,800500000150,800500012011#800500012104,0.0384615384615
000,800500012011,800500012104#800500000150,0.016393442623
000,800500012104,800500012011#800500000150,0.0666666666667
000,800500012011#800500012004,800500000150,0.166666666667
000,800500012011#800500000150,800500012004,0.1
000,800500012004#800500000150,800500012011,0.5
000,800500000150,800500012011#800500012004,0.0384615384615
000,800500012011,800500012004#800500000150,0.016393442623
000,800500012004,800500012011#800500000150,0.125
000,800500012011#800500113094,800500110115,0.5
000,800500113094#800500110115,800500012011,1.0
000,800500012011#800500110115,800500113094,0.25
000,800500012011,800500113094#800500110115,0.016393442623
000,800500113094,800500012011#800500110115,0.5
000,800500110115,800500012011#800500113094,0.2
000,800500012011#800500000150,800500110117,0.1
000,800500012011#800500110117,800500000150,1.0
000,800500110117#800500000150,800500012011,1.0
000,800500000150,800500012011#800500110117,0.0384615384615
000,800500012011,800500110117#800500000150,0.016393442623
000,800500110117,800500012011#800500000150,1.0
000,800500012011#800500012032,800500012004,0.5
000,800500012011#800500012004,800500012032,0.333333333333
000,800500012032#800500012004,800500012011,1.0
000,800500012004,800500012011#800500012032,0.25
000,800500012032,800500012011#800500012004,0.285714285714
000,800500012011,800500012032#800500012004,0.0327868852459
000,800500012018#800500012066,800500012032,0.333333333333
000,800500012018#800500012032,800500012066,0.666666666667
000,800500012032#800500012066,800500012018,1.0
000,800500012032,800500012018#800500012066,0.285714285714
000,800500012066,800500012032#800500012018,0.222222222222
000,800500012018,800500012032#800500012066,0.133333333333
000,800500012018#800500110115,800500000150,0.5
000,800500012018#800500000150,800500110115,1.0
000,800500110115#800500000150,800500012018,1.0
000,800500000150,800500012018#800500110115,0.0769230769231
000,800500012018,800500110115#800500000150,0.133333333333
000,800500110115,800500012018#800500000150,0.4
000,800500012011#800500113094,800500000150,0.5
000,800500113094#800500000150,800500012011,1.0
000,800500012011#800500000150,800500113094,0.1
000,800500012011,800500113094#800500000150,0.016393442623
000,800500113094,800500012011#800500000150,0.5
000,800500000150,800500012011#800500113094,0.0384615384615
000,800500012018#800500110115,800500012032,0.25
000,800500012018#800500012032,800500110115,0.333333333333
000,800500012032#800500110115,800500012018,1.0
000,800500012032,800500012018#800500110115,0.142857142857
000,800500110115,800500012032#800500012018,0.2
000,800500012018,800500012032#800500110115,0.0666666666667
000,800500012104#800500110115,800500012004,0.5
000,800500012004#800500110115,800500012104,0.5
000,800500012004#800500012104,800500110115,0.333333333333
000,800500110115,800500012004#800500012104,0.2
000,800500012004,800500012104#800500110115,0.125
000,800500012104,800500012004#800500110115,0.0666666666667
000,800500012004#800500012104#800500110115,800500000150,1.0
000,800500012104#800500110115#800500000150,800500012004,1.0
000,800500012004#800500110115#800500000150,800500012104,1.0
000,800500012004#800500012104#800500000150,800500110115,1.0
000,800500012104#800500110115,800500012004#800500000150,0.5
000,800500110115#800500000150,800500012004#800500012104,0.5
000,800500012004#800500012104,800500110115#800500000150,0.333333333333
000,800500012004#800500110115,800500012104#800500000150,0.5
000,800500012004#800500000150,800500012104#800500110115,0.5
000,800500012104#800500000150,800500012004#800500110115,1.0
000,800500012104,800500012004#800500110115#800500000150,0.0666666666667
000,800500012004,800500012104#800500110115#800500000150,0.125
000,800500110115,800500012004#800500012104#800500000150,0.2
000,800500000150,800500012004#800500012104#800500110115,0.0384615384615
000,800500012011#800500012004#800500012104,800500000150,0.333333333333
000,800500012011#800500012104#800500000150,800500012004,1.0
000,800500012011#800500012004#800500000150,800500012104,1.0
000,800500012004#800500012104#800500000150,800500012011,1.0
000,800500012104#800500000150,800500012011#800500012004,1.0
000,800500012004#800500000150,800500012011#800500012104,0.5
000,800500012011#800500012104,800500012004#800500000150,0.125
000,800500012011#800500000150,800500012004#800500012104,0.1
000,800500012011#800500012004,800500012104#800500000150,0.166666666667
000,800500012004#800500012104,800500012011#800500000150,0.333333333333
000,800500000150,800500012011#800500012004#800500012104,0.0384615384615
000,800500012011,800500012004#800500012104#800500000150,0.016393442623
000,800500012004,800500012011#800500012104#800500000150,0.125
000,800500012104,800500012011#800500012004#800500000150,0.0666666666667
000,800500012018#800500012004#800500012104,800500000150,0.333333333333
000,800500012018#800500012104#800500000150,800500012004,1.0
000,800500012018#800500012004#800500000150,800500012104,1.0
000,800500012004#800500012104#800500000150,800500012018,1.0
000,800500012004#800500000150,800500012018#800500012104,0.5
000,800500012018#800500012104,800500012004#800500000150,0.166666666667
000,800500012018#800500000150,800500012004#800500012104,0.5
000,800500012104#800500000150,800500012018#800500012004,1.0
000,800500012018#800500012004,800500012104#800500000150,0.166666666667
000,800500012004#800500012104,800500012018#800500000150,0.333333333333
000,800500000150,800500012018#800500012004#800500012104,0.0384615384615
000,800500012104,800500012018#800500012004#800500000150,0.0666666666667
000,800500012018,800500012004#800500012104#800500000150,0.0666666666667
000,800500012004,800500012018#800500012104#800500000150,0.125
000,800500012018#800500012004#800500110115,800500000150,0.5
000,800500012018#800500110115#800500000150,800500012004,0.5
000,800500012018#800500012004#800500000150,800500110115,1.0
000,800500012004#800500110115#800500000150,800500012018,1.0
000,800500012004#800500000150,800500012018#800500110115,0.5
000,800500012018#800500110115,800500012004#800500000150,0.25
000,800500012018#800500012004,800500110115#800500000150,0.166666666667
000,800500110115#800500000150,800500012018#800500012004,0.5
000,800500012004#800500110115,800500012018#800500000150,0.5
000,800500012018#800500000150,800500012004#800500110115,0.5
000,800500012018,800500012004#800500110115#800500000150,0.0666666666667
000,800500110115,800500012018#800500012004#800500000150,0.2
000,800500000150,800500012018#800500012004#800500110115,0.0384615384615
000,800500012004,800500012018#800500110115#800500000150,0.125
000,800500012018#800500012104#800500110115,800500000150,0.5
000,800500012018#800500110115#800500000150,800500012104,0.5
000,800500012018#800500012104#800500000150,800500110115,1.0
000,800500012104#800500110115#800500000150,800500012018,1.0
000,800500012104#800500000150,800500012018#800500110115,1.0
000,800500110115#800500000150,800500012018#800500012104,0.5
000,800500012018#800500012104,800500110115#800500000150,0.166666666667
000,800500012018#800500110115,800500012104#800500000150,0.25
000,800500012104#800500110115,800500012018#800500000150,0.5
000,800500012018#800500000150,800500012104#800500110115,0.5
000,800500012018,800500012104#800500110115#800500000150,0.0666666666667
000,800500000150,800500012018#800500012104#800500110115,0.0384615384615
000,800500110115,800500012018#800500012104#800500000150,0.2
000,800500012104,800500012018#800500110115#800500000150,0.0666666666667
000,800500012011#800500113094#800500110115,800500000150,1.0
000,800500012011#800500113094#800500000150,800500110115,1.0
000,800500113094#800500110115#800500000150,800500012011,1.0
000,800500012011#800500110115#800500000150,800500113094,0.5
000,800500012011#800500113094,800500110115#800500000150,0.5
000,800500012011#800500000150,800500113094#800500110115,0.1
000,800500113094#800500000150,800500012011#800500110115,1.0
000,800500012011#800500110115,800500113094#800500000150,0.25
000,800500113094#800500110115,800500012011#800500000150,1.0
000,800500110115#800500000150,800500012011#800500113094,0.5
000,800500113094,800500012011#800500110115#800500000150,0.5
000,800500012011,800500113094#800500110115#800500000150,0.016393442623
000,800500000150,800500012011#800500113094#800500110115,0.0384615384615
000,800500110115,800500012011#800500113094#800500000150,0.2
000,800500012011#800500012104#800500110115,800500000150,0.5
000,800500012011#800500110115#800500000150,800500012104,0.5
000,800500012011#800500012104#800500000150,800500110115,1.0
000,800500012104#800500110115#800500000150,800500012011,1.0
000,800500110115#800500000150,800500012011#800500012104,0.5
000,800500012011#800500012104,800500110115#800500000150,0.125
000,800500012011#800500110115,800500012104#800500000150,0.25
000,800500012011#800500000150,800500012104#800500110115,0.1
000,800500012104#800500000150,800500012011#800500110115,1.0
000,800500012104#800500110115,800500012011#800500000150,0.5
000,800500012104,800500012011#800500110115#800500000150,0.0666666666667
000,800500012011,800500012104#800500110115#800500000150,0.016393442623
000,800500000150,800500012011#800500012104#800500110115,0.0384615384615
000,800500110115,800500012011#800500012104#800500000150,0.2
000,800500012011#800500012066#800500110115,800500000150,1.0
000,800500012011#800500012066#800500000150,800500110115,1.0
000,800500012066#800500110115#800500000150,800500012011,1.0
000,800500012011#800500110115#800500000150,800500012066,0.5
000,800500012011#800500012066,800500110115#800500000150,0.166666666667
000,800500110115#800500000150,800500012011#800500012066,0.5
000,800500012066#800500000150,800500012011#800500110115,1.0
000,800500012011#800500000150,800500012066#800500110115,0.1
000,800500012066#800500110115,800500012011#800500000150,1.0
000,800500012011#800500110115,800500012066#800500000150,0.25
000,800500000150,800500012011#800500012066#800500110115,0.0384615384615
000,800500012011,800500012066#800500110115#800500000150,0.016393442623
000,800500012066,800500012011#800500110115#800500000150,0.111111111111
000,800500110115,800500012011#800500012066#800500000150,0.2
000,800500012018#800500012066#800500113094,800500012011,1.0
000,800500012011#800500012018#800500012066,800500113094,0.2
000,800500012011#800500012018#800500113094,800500012066,1.0
000,800500012011#800500113094#800500012066,800500012018,1.0
000,800500012011#800500012066,800500113094#800500012018,0.166666666667
000,800500012011#800500113094,800500012018#800500012066,0.5
000,800500012011#800500012018,800500113094#800500012066,0.0769230769231
000,800500012018#800500113094,800500012011#800500012066,1.0
000,800500113094#800500012066,800500012011#800500012018,1.0
000,800500012018#800500012066,800500012011#800500113094,0.166666666667
000,800500012018,800500012011#800500113094#800500012066,0.0666666666667
000,800500113094,800500012011#800500012018#800500012066,0.5
000,800500012011,800500113094#800500012066#800500012018,0.016393442623
000,800500012066,800500012011#800500012018#800500113094,0.111111111111
000,800500012011#800500012018#800500110115,800500012032,0.25
000,800500012011#800500012018#800500012032,800500110115,0.5
000,800500012018#800500110115#800500012032,800500012011,1.0
000,800500012011#800500012032#800500110115,800500012018,1.0
000,800500012011#800500012032,800500012018#800500110115,0.25
000,800500012018#800500110115,800500012011#800500012032,0.25
000,800500012011#800500110115,800500012032#800500012018,0.25
000,800500012018#800500012032,800500012011#800500110115,0.333333333333
000,800500012032#800500110115,800500012011#800500012018,1.0
000,800500012011#800500012018,800500012032#800500110115,0.0769230769231
000,800500012018,800500012011#800500012032#800500110115,0.0666666666667
000,800500012032,800500012011#800500012018#800500110115,0.142857142857
000,800500110115,800500012011#800500012032#800500012018,0.2
000,800500012011,800500012018#800500110115#800500012032,0.016393442623
000,800500012011#800500012018#800500110115,800500012004,0.5
000,800500012011#800500012018#800500012004,800500110115,0.4
000,800500012018#800500012004#800500110115,800500012011,1.0
000,800500012011#800500012004#800500110115,800500012018,1.0
000,800500012011#800500012004,800500012018#800500110115,0.333333333333
000,800500012018#800500110115,800500012011#800500012004,0.5
000,800500012011#800500110115,800500012018#800500012004,0.5
000,800500012018#800500012004,800500012011#800500110115,0.333333333333
000,800500012004#800500110115,800500012011#800500012018,1.0
000,800500012011#800500012018,800500012004#800500110115,0.153846153846
000,800500012018,800500012011#800500012004#800500110115,0.133333333333
000,800500012004,800500012011#800500012018#800500110115,0.25
000,800500110115,800500012011#800500012018#800500012004,0.4
000,800500012011,800500012018#800500012004#800500110115,0.0327868852459
000,800500012011#800500012018#800500012032,800500012004,1.0
000,800500012011#800500012018#800500012004,800500012032,0.4
000,800500012018#800500012004#800500012032,800500012011,1.0
000,800500012011#800500012032#800500012004,800500012018,1.0
000,800500012018#800500012004,800500012011#800500012032,0.333333333333
000,800500012018#800500012032,800500012011#800500012004,0.666666666667
000,800500012011#800500012032,800500012018#800500012004,0.5
000,800500012011#800500012004,800500012032#800500012018,0.333333333333
000,800500012011#800500012018,800500012032#800500012004,0.153846153846
000,800500012032#800500012004,800500012011#800500012018,1.0
000,800500012011,800500012018#800500012004#800500012032,0.0327868852459
000,800500012004,800500012011#800500012032#800500012018,0.25
000,800500012032,800500012011#800500012018#800500012004,0.285714285714
000,800500012018,800500012011#800500012032#800500012004,0.133333333333
000,800500012011#800500113094#800500012066,800500110115,1.0
000,800500113094#800500012066#800500110115,800500012011,1.0
000,800500012011#800500012066#800500110115,800500113094,1.0
000,800500012011#800500113094#800500110115,800500012066,1.0
000,800500012011#800500110115,800500113094#800500012066,0.25
000,800500012011#800500012066,800500113094#800500110115,0.166666666667
000,800500113094#800500110115,800500012011#800500012066,1.0
000,800500113094#800500012066,800500012011#800500110115,1.0
000,800500012011#800500113094,800500012066#800500110115,0.5
000,800500012066#800500110115,800500012011#800500113094,1.0
000,800500113094,800500012011#800500012066#800500110115,0.5
000,800500110115,800500012011#800500113094#800500012066,0.2
000,800500012011,800500113094#800500012066#800500110115,0.016393442623
000,800500012066,800500012011#800500113094#800500110115,0.111111111111
000,800500012011#800500012004#800500110115,800500000150,0.5
000,800500012011#800500110115#800500000150,800500012004,0.5
000,800500012011#800500012004#800500000150,800500110115,1.0
000,800500012004#800500110115#800500000150,800500012011,1.0
000,800500110115#800500000150,800500012011#800500012004,0.5
000,800500012011#800500110115,800500012004#800500000150,0.25
000,800500012011#800500012004,800500110115#800500000150,0.166666666667
000,800500012004#800500000150,800500012011#800500110115,0.5
000,800500012011#800500000150,800500012004#800500110115,0.1
000,800500012004#800500110115,800500012011#800500000150,0.5
000,800500012011,800500012004#800500110115#800500000150,0.016393442623
000,800500012004,800500012011#800500110115#800500000150,0.125
000,800500000150,800500012011#800500012004#800500110115,0.0384615384615
000,800500110115,800500012011#800500012004#800500000150,0.2
000,800500012011#800500012018#800500113094,800500012004,1.0
000,800500012018#800500012004#800500113094,800500012011,1.0
000,800500012011#800500012018#800500012004,800500113094,0.2
000,800500012011#800500113094#800500012004,800500012018,1.0
000,800500012018#800500113094,800500012011#800500012004,1.0
000,800500012011#800500012004,800500113094#800500012018,0.166666666667
000,800500012011#800500113094,800500012018#800500012004,0.5
000,800500113094#800500012004,800500012011#800500012018,1.0
000,800500012011#800500012018,800500113094#800500012004,0.0769230769231
000,800500012018#800500012004,800500012011#800500113094,0.166666666667
000,800500012018,800500012011#800500113094#800500012004,0.0666666666667
000,800500012011,800500012018#800500012004#800500113094,0.016393442623
000,800500012004,800500012011#800500012018#800500113094,0.125
000,800500113094,800500012011#800500012018#800500012004,0.5
000,800500012018#800500012066#800500110115,800500000150,1.0
000,800500012018#800500012066#800500000150,800500110115,1.0
000,800500012018#800500110115#800500000150,800500012066,0.5
000,800500012066#800500110115#800500000150,800500012018,1.0
000,800500012066#800500000150,800500012018#800500110115,1.0
000,800500110115#800500000150,800500012018#800500012066,0.5
000,800500012018#800500012066,800500110115#800500000150,0.166666666667
000,800500012066#800500110115,800500012018#800500000150,1.0
000,800500012018#800500000150,800500012066#800500110115,0.5
000,800500012018#800500110115,800500012066#800500000150,0.25
000,800500000150,800500012018#800500012066#800500110115,0.0384615384615
000,800500110115,800500012018#800500012066#800500000150,0.2
000,800500012018,800500012066#800500110115#800500000150,0.0666666666667
000,800500012066,800500012018#800500110115#800500000150,0.111111111111
000,800500012018#800500012066#800500113094,800500000150,1.0
000,800500012018#800500012066#800500000150,800500113094,1.0
000,800500012018#800500000150#800500113094,800500012066,1.0
000,800500113094#800500012066#800500000150,800500012018,1.0
000,800500012066#800500000150,800500113094#800500012018,1.0
000,800500113094#800500000150,800500012018#800500012066,1.0
000,800500012018#800500000150,800500113094#800500012066,0.5
000,800500113094#800500012066,800500012018#800500000150,1.0
000,800500012018#800500012066,800500113094#800500000150,0.166666666667
000,800500012018#800500113094,800500012066#800500000150,1.0
000,800500113094,800500012018#800500012066#800500000150,0.5
000,800500012018,800500113094#800500012066#800500000150,0.0666666666667
000,800500000150,800500113094#800500012066#800500012018,0.0384615384615
000,800500012066,800500012018#800500000150#800500113094,0.111111111111
000,800500012011#800500012018#800500113094,800500000150,1.0
000,800500012018#800500000150#800500113094,800500012011,1.0
000,800500012011#800500012018#800500000150,800500113094,0.5
000,800500012011#800500113094#800500000150,800500012018,1.0
000,800500012011#800500000150,800500113094#800500012018,0.1
000,800500012011#800500113094,800500012018#800500000150,0.5
000,800500113094#800500000150,800500012011#800500012018,1.0
000,800500012011#800500012018,800500113094#800500000150,0.0769230769231
000,800500012018#800500113094,800500012011#800500000150,1.0
000,800500012018#800500000150,800500012011#800500113094,0.5
000,800500113094,800500012011#800500012018#800500000150,0.5
000,800500000150,800500012011#800500012018#800500113094,0.0384615384615
000,800500012011,800500012018#800500000150#800500113094,0.016393442623
000,800500012018,800500012011#800500113094#800500000150,0.0666666666667
000,800500012011#800500012018#800500012066,800500012004,0.6
000,800500012018#800500012004#800500012066,800500012011,1.0
000,800500012011#800500012018#800500012004,800500012066,0.6
000,800500012011#800500012004#800500012066,800500012018,1.0
000,800500012011#800500012018,800500012004#800500012066,0.230769230769
000,800500012018#800500012066,800500012011#800500012004,0.5
000,800500012011#800500012004,800500012018#800500012066,0.5
000,800500012011#800500012066,800500012018#800500012004,0.5
000,800500012018#800500012004,800500012011#800500012066,0.5
000,800500012004#800500012066,800500012011#800500012018,1.0
000,800500012011,800500012018#800500012004#800500012066,0.0491803278689
000,800500012018,800500012011#800500012004#800500012066,0.2
000,800500012004,800500012011#800500012018#800500012066,0.375
000,800500012066,800500012011#800500012018#800500012004,0.333333333333
000,800500012011#800500113094#800500110115,800500012004,1.0
000,800500012011#800500113094#800500012004,800500110115,1.0
000,800500113094#800500012004#800500110115,800500012011,1.0
000,800500012011#800500012004#800500110115,800500113094,0.5
000,800500113094#800500110115,800500012011#800500012004,1.0
000,800500012011#800500012004,800500113094#800500110115,0.166666666667
000,800500113094#800500012004,800500012011#800500110115,1.0
000,800500012011#800500110115,800500113094#800500012004,0.25
000,800500012011#800500113094,800500012004#800500110115,0.5
000,800500012004#800500110115,800500012011#800500113094,0.5
000,800500110115,800500012011#800500113094#800500012004,0.2
000,800500113094,800500012011#800500012004#800500110115,0.5
000,800500012011,800500113094#800500012004#800500110115,0.016393442623
000,800500012004,800500012011#800500113094#800500110115,0.125
000,800500012011#800500012018#800500110115,800500012104,0.5
000,800500012011#800500012018#800500012104,800500110115,0.333333333333
000,800500012018#800500012104#800500110115,800500012011,1.0
000,800500012011#800500012104#800500110115,800500012018,1.0
000,800500012011#800500012104,800500012018#800500110115,0.25
000,800500012018#800500110115,800500012011#800500012104,0.5
000,800500012011#800500110115,800500012018#800500012104,0.5
000,800500012011#800500012018,800500012104#800500110115,0.153846153846
000,800500012018#800500012104,800500012011#800500110115,0.333333333333
000,800500012104#800500110115,800500012011#800500012018,1.0
000,800500110115,800500012011#800500012018#800500012104,0.4
000,800500012011,800500012018#800500012104#800500110115,0.0327868852459
000,800500012018,800500012011#800500012104#800500110115,0.133333333333
000,800500012104,800500012011#800500012018#800500110115,0.133333333333
000,800500012018#800500012104#800500012032,800500012004,1.0
000,800500012018#800500012004#800500012032,800500012104,0.5
000,800500012018#800500012004#800500012104,800500012032,0.333333333333
000,800500012032#800500012004#800500012104,800500012018,1.0
000,800500012032#800500012004,800500012018#800500012104,0.5
000,800500012018#800500012032,800500012004#800500012104,0.333333333333
000,800500012032#800500012104,800500012018#800500012004,1.0
000,800500012018#800500012004,800500012032#800500012104,0.166666666667
000,800500012004#800500012104,800500012032#800500012018,0.333333333333
000,800500012018#800500012104,800500012032#800500012004,0.166666666667
000,800500012032,800500012018#800500012004#800500012104,0.142857142857
000,800500012004,800500012018#800500012104#800500012032,0.125
000,800500012104,800500012018#800500012004#800500012032,0.0666666666667
000,800500012018,800500012032#800500012004#800500012104,0.0666666666667
000,800500012011#800500012032#800500012104,800500012004,1.0
000,800500012011#800500012032#800500012004,800500012104,0.5
000,800500012011#800500012004#800500012104,800500012032,0.333333333333
000,800500012032#800500012004#800500012104,800500012011,1.0
000,800500012004#800500012104,800500012011#800500012032,0.333333333333
000,800500012032#800500012104,800500012011#800500012004,1.0
000,800500012032#800500012004,800500012011#800500012104,0.5
000,800500012011#800500012032,800500012004#800500012104,0.25
000,800500012011#800500012004,800500012032#800500012104,0.166666666667
000,800500012011#800500012104,800500012032#800500012004,0.125
000,800500012004,800500012011#800500012032#800500012104,0.125
000,800500012032,800500012011#800500012004#800500012104,0.142857142857
000,800500012011,800500012032#800500012004#800500012104,0.016393442623
000,800500012104,800500012011#800500012032#800500012004,0.0666666666667
000,800500012011#800500012104#800500110115,800500012004,0.5
000,800500012011#800500012004#800500110115,800500012104,0.5
000,800500012011#800500012004#800500012104,800500110115,0.333333333333
000,800500012004#800500012104#800500110115,800500012011,1.0
000,800500012104#800500110115,800500012011#800500012004,0.5
000,800500012004#800500110115,800500012011#800500012104,0.5
000,800500012011#800500110115,800500012004#800500012104,0.25
000,800500012011#800500012004,800500012104#800500110115,0.166666666667
000,800500012004#800500012104,800500012011#800500110115,0.333333333333
000,800500012011#800500012104,800500012004#800500110115,0.125
000,800500110115,800500012011#800500012004#800500012104,0.2
000,800500012004,800500012011#800500012104#800500110115,0.125
000,800500012104,800500012011#800500012004#800500110115,0.0666666666667
000,800500012011,800500012004#800500012104#800500110115,0.016393442623
000,800500012018#800500110115#800500113094,800500012004,1.0
000,800500012018#800500012004#800500113094,800500110115,1.0
000,800500012018#800500012004#800500110115,800500113094,0.5
000,800500113094#800500012004#800500110115,800500012018,1.0
000,800500113094#800500012004,800500012018#800500110115,1.0
000,800500012004#800500110115,800500113094#800500012018,0.5
000,800500113094#800500110115,800500012018#800500012004,1.0
000,800500012018#800500012004,800500113094#800500110115,0.166666666667
000,800500012018#800500110115,800500113094#800500012004,0.25
000,800500012018#800500113094,800500012004#800500110115,1.0
000,800500012004,800500012018#800500110115#800500113094,0.125
000,800500110115,800500012018#800500012004#800500113094,0.2
000,800500012018,800500113094#800500012004#800500110115,0.0666666666667
000,800500113094,800500012018#800500012004#800500110115,0.5
000,800500012018#800500012104#800500110115,800500012004,0.5
000,800500012018#800500012004#800500110115,800500012104,0.5
000,800500012018#800500012004#800500012104,800500110115,0.333333333333
000,800500012004#800500012104#800500110115,800500012018,1.0
000,800500012004#800500012104,800500012018#800500110115,0.333333333333
000,800500012004#800500110115,800500012018#800500012104,0.5
000,800500012018#800500110115,800500012004#800500012104,0.25
000,800500012104#800500110115,800500012018#800500012004,0.5
000,800500012018#800500012004,800500012104#800500110115,0.166666666667
000,800500012018#800500012104,800500012004#800500110115,0.166666666667
000,800500110115,800500012018#800500012004#800500012104,0.2
000,800500012004,800500012018#800500012104#800500110115,0.125
000,800500012104,800500012018#800500012004#800500110115,0.0666666666667
000,800500012018,800500012004#800500012104#800500110115,0.0666666666667
000,800500012011#800500012018#800500012104,800500000150,0.166666666667
000,800500012011#800500012018#800500000150,800500012104,0.5
000,800500012018#800500012104#800500000150,800500012011,1.0
000,800500012011#800500012104#800500000150,800500012018,1.0
000,800500012018#800500000150,800500012011#800500012104,0.5
000,800500012011#800500000150,800500012018#800500012104,0.1
000,800500012011#800500012018,800500012104#800500000150,0.0769230769231
000,800500012011#800500012104,800500012018#800500000150,0.125
000,800500012104#800500000150,800500012011#800500012018,1.0
000,800500012018#800500012104,800500012011#800500000150,0.166666666667
000,800500000150,800500012011#800500012018#800500012104,0.0384615384615
000,800500012104,800500012011#800500012018#800500000150,0.0666666666667
000,800500012011,800500012018#800500012104#800500000150,0.016393442623
000,800500012018,800500012011#800500012104#800500000150,0.0666666666667
000,800500012011#800500012018#800500012066,800500012032,0.4
000,800500012018#800500012066#800500012032,800500012011,1.0
000,800500012011#800500012018#800500012032,800500012066,1.0
000,800500012011#800500012032#800500012066,800500012018,1.0
000,800500012018#800500012066,800500012011#800500012032,0.333333333333
000,800500012011#800500012032,800500012018#800500012066,0.5
000,800500012011#800500012066,800500012032#800500012018,0.333333333333
000,800500012018#800500012032,800500012011#800500012066,0.666666666667
000,800500012032#800500012066,800500012011#800500012018,1.0
000,800500012011#800500012018,800500012032#800500012066,0.153846153846
000,800500012018,800500012011#800500012032#800500012066,0.133333333333
000,800500012032,800500012011#800500012018#800500012066,0.285714285714
000,800500012066,800500012011#800500012032#800500012018,0.222222222222
000,800500012011,800500012018#800500012066#800500012032,0.0327868852459
000,800500113094#800500012066#800500110115,800500000150,1.0
000,800500113094#800500012066#800500000150,800500110115,1.0
000,800500012066#800500110115#800500000150,800500113094,1.0
000,800500113094#800500110115#800500000150,800500012066,1.0
000,800500113094#800500012066,800500110115#800500000150,1.0
000,800500110115#800500000150,800500113094#800500012066,0.5
000,800500012066#800500000150,800500113094#800500110115,1.0
000,800500113094#800500000150,800500012066#800500110115,1.0
000,800500012066#800500110115,800500113094#800500000150,1.0
000,800500113094#800500110115,800500012066#800500000150,1.0
000,800500113094,800500012066#800500110115#800500000150,0.5
000,800500012066,800500113094#800500110115#800500000150,0.111111111111
000,800500110115,800500113094#800500012066#800500000150,0.2
000,800500000150,800500113094#800500012066#800500110115,0.0384615384615
